SampleID,Kingdom,Phylum,Class,Order,Family,Genus,Species
12c7be48877d0b22e08e97851aec7728,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__parvula
cfcb22e09cf55c497ecebeeed4e087c4,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__marshii
0ac9a0b55251cbade1e4654d8cc03561,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfobacterales,f__Desulfobulbaceae,g__Desulfobulbus,s__sp._HMT_041
562177997f0adb59abf2f4a87b83ee4a,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_254
273a724506280f287a70d4a07a3be73a,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-5],s__[G-5]_bacterium_HMT_511
f61d35ea75a92b9dbcd908b2128a7448,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnospiraceae_[G-2],s__[G-2]_bacterium_HMT_096
a28be8b7b4a26bc96d4630ad332395b5,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
2ecf0ca72a5e79e4032a9a1f5d1e472f,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__unclassified
96a74417bae6f6f6c540c3a7b31e2381,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_301
6581cf29a382f1594141812d2c5ed0d4,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__fusca
bc854e1291c6813b3af5fbd62f9ddeab,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Lautropia,s__mirabilis
97fde22988e518b0aa5a6b7cc5c9dfb7,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__saccharolytica
f0872635b21efdb1fe0deae0e5b2d873,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,s__valvarum
bea7b2e28b882fcb824c27b024e0ce24,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-5],s__unclassified
ad9b6a475abaf4493b4329c405530e1b,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-7],s__[G-7]_bacterium_HMT_911
c822f0ae895af2e10c79821c0f0ace29,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__unclassified,s__unclassified
c254173df143856e0a6c4a0deee0ae7b,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_218
3f49f731ef13482123cdd5a9c3f4c44b,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__parainfluenzae
5e17a5cb4962111829d5a3162b84253a,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Fastidiosipila,s__sanguinis
a9040e7d236325e0a25b9a9e94d73615,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
1e0bd2e2483ba40fb6646a9fcdb23c85,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__unclassified
603b336e4112d6be69639a3eef06c4c8,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Eikenella,s__corrodens
22c423944e29af6d938f5c10d5d515ac,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_135
9124743d2994b0bd47466aa215e3ff02,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__unclassified
655f1c73797b06b553f00b46e95ef4b0,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__intermedia
d87077e326570c83ff21e5c9e368c239,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_396
7b63c6c68d3654300919a4335bc4d665,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
bc78bebb74ee145bbe5552a615806330,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae_[XI],g__Peptostreptococcaceae_[XI][G-1],s__unclassified
253d42a5685130056af7c4d2da786d6f,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__socranskii
fc746b49824aae402889bc7a34957c07,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-7],s__[G-7]_bacterium_HMT_911
d73945963e11fa953d2cf8efa6fb67a2,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_268
0060625d1b6d4412e84afae2cb8a87a9,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__unclassified,g__unclassified,s__unclassified
c0225a53554136d256f10523539b8127,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_346
ea0f13f329be46530b743fa8984ebc98,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__unclassified
e6d8ea22098193bdbf421bac8d94bbf3,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oralis
4f74d30f227582398330a7324703e88c,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__nigrescens
97b22eff6b11e07c967f1dedb05972a3,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Agrobacterium,s__tumefaciens
29b9b0c2d3a36ff404bfba4cb63aca1e,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Janibacter,s__indicus
88002fb1ed2af506d964dcc2b6d492d5,k__Bacteria,p__Firmicutes,c__Bacilli,o__unclassified,f__unclassified,g__unclassified,s__unclassified
ce03d8e50294f07d6e1660b6866e93e0,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_239
410410e1f2d8b72255a75e4df1bbd8b1,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_526
28917596c418246f55f9341076efca7c,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Lysinibacillus,s__fusiformis
6339a6ee2cc0efaba0df98e05575048e,k__Bacteria,p__Bacteroidetes,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
3aa787e9ae1b76bcfcc6d07733f23564,k__Bacteria,p__Proteobacteria,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
8cce0d2097b66ef6e2dbfabae1d25988,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__unclassified,g__unclassified,s__unclassified
1c7c46f83c1b9cc2a3e4df58e5a2b175,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
e780d18637b036280f85a2c4a5ee3b17,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Kingella,s__oralis
543feb847320b96ce2cdfb231a5785bc,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__unclassified
810757875ba002dc4c97be628f661d83,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__intermedia
6ae2f73363e9a03bf8836514ff25f924,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_155
491417b25433619c406b0e98ad0ed37d,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__unclassified,s__unclassified
43133d73a75016ecb4b5d255b3702950,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_478
cd595bfb05c578310527f931477ae741,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__parvum
f6ede161bb87a1f9889bd12bb05e7aa4,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Peptococcus,s__sp._HMT_167
70131ff4eb94837477c556dcbbd2dd3e,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
512ba0de303fb45a07f98ad01df697f6,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Eggerthella,s__lenta
54721b2f3b509663cfa6a07ecb56795d,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__enoeca
8e6fbbdbdd77859f7472aacb67d26d4c,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__elongata
1dfe20bb9d37a59643042b214fe8b48f,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
fe31c6fb56b855eb8698c1825fbf763c,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_348
fbe8e3b5bc3e70b7cc6e056df4364704,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__flavescens
c9dba908c8ae4c1ab2943b06d8d0ef44,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__nigrescens
32d3905951dedc3ca30a056578801242,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae_[XI],g__Peptostreptococcaceae_[XI][G-3],s__[XI][G-3]_bacterium_HMT_495
3b1c9bacff890c9ebeb17906269ea163,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Campylobacteraceae,g__Campylobacter,s__gracilis
7c17d4bd609cc36c33c4fdcd155a5440,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__unclassified
507a369f3c5f5df204d67967a9ec6493,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
d1cf0c863f67db104f6144b74d01b871,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
efccd4cc363326a49e5a3fc89892fc21,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,s__valvarum
f7a49a5bbea7558acbb74331de605c3c,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Catonella,s__morbi
4b371220e6c54b622b322a848f442650,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__wadei
311f4332d5f1e704784d244ede13c92f,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-3],s__(TM7)_[G-3]_bacterium_HMT_351
68d3bf104f9a803b5d3f03bed6e30261,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp._HMT_914
e0658ad8ce4213ac4f715e06e9726edc,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Leptothrix,s__sp._HMT_025
ab2cfbc57f49545fa1e75f7d9eeb695c,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
76dfc31ffe470ef50df72fe41fe52960,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__unclassified
5f15c178f8bac656fd797b6e60dfb1b3,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__unclassified
fe212d61a097c51eec1e7dc8cc37aae9,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__enoeca
d3890fe278ba478f4a62d703e8b780b5,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptoniphilaceae,g__Parvimonas,s__unclassified
02ee71709b5c42325c377cfe1549685e,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-5],s__[G-5]_bacterium_HMT_511
f193fac11f6f6bbedfc4886ffa39beca,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__unclassified
dd5bd1ae8e46b66b4c9533c5df83fabb,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__nigrescens
daaaac33d8eff24e0a53531287e602ff,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Bergeyella,s__sp._HMT_322
b2b3c0f0b487edaf28d7a348b354cdcb,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__johnsonii
64253f3b1302237be22001f9290dbd4f,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__unclassified
02d69dcae2ddfb9a6bd2d99a89f07b33,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__dentalis
a0dcac08dbcf6d57a6d3ac9a57900fb5,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
adf81d4d1632275e9d46c29c165bd7fe,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__denticola
2c4ef931fed7f52000daa7f26661e160,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Gemellaceae,g__Gemella,s__unclassified
af754af0be6406eee4c85725092e727c,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__matruchotii
9c031111d2363bdeb8e6ae3b3b69a7f7,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp._HMT_912
47b80da3fbbb1b622811bd12f3b124b7,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__intermedia
f60b1c19143f2ef941ff796b178167dc,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__haemolytica
85d9111319eca0ca86d9ae25f5a3f7fe,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnospiraceae_[G-7],s__unclassified
c586364bd16dd407f70fa1aaa3ac3ffb,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__unclassified
68f67e1f51074d0d8be0fc46b09c6a64,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_219
a434bcfe85d457d3dd8c5747d7d9bf59,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
3d916cfdc03d2ebdcf71957a647e9bec,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
6951f36eb81807aab82cd45447ede5aa,k__Bacteria,p__Firmicutes,c__Mollicutes,o__Mycoplasmatales,f__Mycoplasmataceae,g__Mycoplasma,s__salivarium
65daf698adf5c80e32f49a6f8a8a19ec,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__unclassified,s__unclassified
4896a39c4921d6b465f850002b380865,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__unclassified
12daa69414b1d457e73a507086a0540d,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp._HMT_308
eeb2d44ce72d83d08713d6868b55fc50,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__pectinovorum
1671bab570401a143889a3684d29f23a,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,s__valvarum
ac34e096799afdf9a35e95bbf5d4c57c,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_[F-1],g__Clostridiales_[F-1][G-2],s__[F-1][G-2]_bacterium_HMT_402
b8085fb02fe4fc0f185685e77f52d1b0,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__amylovorum
943e230a9b922a770aeb841f3531756f,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_526
3160402c10754a8268917486f040626a,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Fretibacterium,s__fastidiosum
1b4bc43fbbee6934d40d4f06cf7e4951,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,s__fairfieldensis
28b4773a3bea58cc9826b0d86efb0741,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Shuttleworthia,s__satelles
44cf6fcb8475bf3450f2c54bd7b7cbed,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__unclassified,s__unclassified
ab8922e38be46d035e6006556f2a38c7,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-3],s__(TM7)_[G-3]_bacterium_HMT_351
268f93bc7b36a743df793a49e6ce5e9e,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Dialister,s__sp._HMT_119
34153e727eec04478be507cc5343405a,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Stomatobaculum,s__unclassified
73514a8c39d0e9f2608a197a43ed750d,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnospiraceae_[G-2],s__unclassified
32ee76a33af7134d71fbd72680ddcfb2,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Mitsuokella,s__sp._HMT_521
3a47e3b4dd80a53512ae5679798e27b0,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__pasteri
ef65c3622617667c291881e9cc25beb2,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__marshii
b14cf6e6b4a91acd8b7342a59ec06c03,k__Bacteria,p__Cyanobacteria,c__Oscillatoriophycideae,o__Oscillatoriophycideae,f__Oscillatoriales,g__Arthrospira,s__platensis
6876935bfa6e0ca07ee5fd0127bca467,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,s__sp._HMT_808
13b6debb48bc6cc3fb5bd0683715475b,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__unclassified
ac7984cd6e3d513f63b142098ba1ff10,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__aphrophilus
d9f3a02f97dc1f20d1e9ccb502ebe4a2,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_212
036ff85b341988b4e39577f7ea139aa4,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Aggregatibacter,s__unclassified
9648c71187d96a0965a01ca6e0247b61,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptoniphilaceae,g__Parvimonas,s__micra
23e6f7c45f98fa93da7ef31d12eaa650,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__matruchotii
bb34176983952d9188e57a2df13e057a,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_221
98ca21ad8b82485b8ce8161d00120653,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Stomatobaculum,s__sp._HMT_910
d5769a98eb2932eee43f960271783c08,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,s__sp._HMT_286
ee9852ff0b9694f7f4b2419efc0a1f91,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__unclassified
ff7478fe021fb13a1d187ae8ff82d7df,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__unclassified
3e497c2dacd051e7ba76f11ad3b2492a,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__sp._HMT_285
3d701209f47c2b9ddd8d7b9f38912bf5,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
9002efc8d0aae0e00570a0ef34a8f2f4,k__Bacteria,p__Cyanobacteria,c__Oscillatoriophycideae,o__Oscillatoriophycideae,f__Oscillatoriales,g__Arthrospira,s__platensis
7bb23b0da0d80dcbae7763629fc772bc,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptoniphilaceae,g__Parvimonas,s__unclassified
e49d50556e0d6e9403be971819e24d29,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
f9cae5cdce4ec42fddda35bc300fd273,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__unclassified
45f8675c642775f6c1e1207563f64692,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_347
8e5c1cc3e77c6e6ea817ae9cf4ac4c88,k__Bacteria,p__Firmicutes,c__Erysipelotrichia,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Solobacterium,s__moorei
c50271891e94312fb627776f7bde4dbc,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_501
adeddca772bc3d4875811a60bd9904a6,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Stomatobaculum,s__longum
9b74486a201f8ee826a45fa8c3ed555a,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__endodontalis
0ab24d3d68011c7652e0acf900137527,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Peptococcus,s__sp._HMT_167
960f2a3386cde37f53aaf35f985da6e4,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__unclassified
9cf6f7c5a22e5561a7b67f2091fdf3d8,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__unclassified
a5fbe8029ca09079e63ca1a757c53cb4,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__sp._HMT_221
ffde448ce65f0c21312fcd4fcd3d1995,k__Bacteria,p__Proteobacteria,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
2f807c13dd972b56746d62fc35ef1635,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Anoxybacillus,s__flavithermus
